Date/Time,Year,Month,Day,Max Temp (°C),Min Temp (°C),Mean Temp (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm),Snow on Grnd (cm)
2017-02-25,2017,2,25,7.9799999999999995,-1.3400000000000003,3.34,4.8,0.04,7.859999999999999,0.0
2017-02-26,2017,2,26,,,,0.0,0.0,0.0,0.0
2017-02-27,2017,2,27,9.24,0.64,4.959999999999999,0.0,0.0,0.0,0.0
2017-02-28,2017,2,28,10.2,0.11999999999999993,5.180000000000001,6.04,0.0,6.840000000000001,0.0
2017-03-01,2017,3,1,12.76,-1.42,5.700000000000001,7.8199999999999985,0.04,15.14,0.0
2017-03-02,2017,3,2,,,,0.0,0.12000000000000002,0.12000000000000002,0.0
2017-03-03,2017,3,3,-5.02,-8.959999999999999,-7.0200000000000005,0.0,0.18,0.12000000000000002,0.2
2017-03-04,2017,3,4,-6.719999999999999,-12.74,-9.76,0.0,0.08,0.08,0.0
2017-03-05,2017,3,5,-0.44000000000000006,-12.26,-6.36,0.0,0.0,0.0,0.0
2017-03-06,2017,3,6,,,,2.4,0.0,2.4,0.0
2017-03-07,2017,3,7,11.780000000000001,4.640000000000001,8.26,3.5799999999999996,0.0,7.32,0.0
2017-03-08,2017,3,8,,,,0.0,0.0,0.0,0.0
2017-03-09,2017,3,9,3.2399999999999998,-1.9600000000000002,0.6599999999999999,0.0,0.0,0.0,0.0
2017-03-10,2017,3,10,-1.72,-10.280000000000001,-6.0200000000000005,0.0,0.12,0.08,0.2
2017-03-11,2017,3,11,-5.859999999999999,-13.479999999999999,-9.680000000000001,0.0,0.12000000000000002,0.16,0.2
2017-03-12,2017,3,12,-4.640000000000001,-13.62,-9.16,0.0,0.0,0.0,0.0
2017-03-13,2017,3,13,-6.06,-11.52,-8.82,0.0,1.08,1.28,0.0
2017-03-14,2017,3,14,-7.359999999999999,-11.04,-9.219999999999999,0.0,1.24,1.7,1.6
2017-03-15,2017,3,15,-3.2,-9.940000000000001,-6.580000000000001,0.0,0.32,0.24000000000000005,2.4
2017-03-16,2017,3,16,2.44,-7.18,-2.3800000000000003,0.0,0.0,0.0,1.2
2017-03-17,2017,3,17,5.54,-5.82,-0.13999999999999999,0.0,0.0,0.0,0.0
2017-03-18,2017,3,18,,,,0.04,1.1600000000000001,1.42,0.4
2017-03-19,2017,3,19,,,,0.0,0.0,0.0,1.0
2017-03-20,2017,3,20,5.8,-0.78,2.54,0.0,0.0,0.0,0.0
2017-03-21,2017,3,21,12.66,-2.8200000000000003,4.9399999999999995,0.0,0.0,0.0,0.0
2017-03-22,2017,3,22,-2.3,-8.88,-5.62,0.0,0.0,0.0,0.0
2017-03-23,2017,3,23,2.6399999999999997,-8.36,-2.88,1.0,0.0,1.0,0.0
2017-03-24,2017,3,24,13.3,0.6000000000000001,6.9799999999999995,4.5200000000000005,0.0,7.419999999999999,0.0
2017-03-25,2017,3,25,4.34,0.9800000000000001,2.68,3.9200000000000004,0.08,6.859999999999999,0.0
2017-03-26,2017,3,26,6.5200000000000005,0.6,3.5799999999999996,1.72,0.0,2.7,0.0
2017-03-27,2017,3,27,14.64,5.26,9.959999999999999,1.0399999999999998,0.0,1.9400000000000002,0.0
2017-03-28,2017,3,28,,,,0.0,0.0,0.0,0.0
2017-03-29,2017,3,29,9.459999999999999,,,0.0,0.0,0.0,0.0
2017-03-30,2017,3,30,3.44,0.48,1.98,3.6799999999999997,0.76,10.319999999999999,0.4
2017-03-31,2017,3,31,3.9400000000000004,1.2,2.6,5.3,0.0,9.5,0.2
2017-04-01,2017,4,1,10.959999999999999,1.58,6.28,0.0,0.0,0.0,0.0
2017-04-02,2017,4,2,16.220000000000002,1.9799999999999998,9.14,0.0,0.0,0.0,0.0
2017-04-03,2017,4,3,11.120000000000001,4.9399999999999995,8.059999999999999,4.680000000000001,0.0,7.5,0.0
2017-04-04,2017,4,4,,,,7.840000000000001,0.0,10.100000000000001,0.0
2017-04-05,2017,4,5,9.9,4.14,7.040000000000001,0.2,0.0,0.24000000000000005,0.0
2017-04-06,2017,4,6,,,,14.6,0.8,21.3,0.0
2017-04-07,2017,4,7,5.08,-0.42000000000000004,2.3600000000000003,0.0,0.9199999999999999,1.28,1.0
2017-04-08,2017,4,8,12.059999999999999,0.16,6.12,0.0,0.0,0.04,0.0
2017-04-09,2017,4,9,18.04,1.94,10.02,0.0,0.0,0.0,0.0
2017-04-10,2017,4,10,22.0,8.68,15.36,2.44,0.0,3.1599999999999997,0.0
2017-04-11,2017,4,11,,,,3.96,0.0,3.96,0.0
2017-04-12,2017,4,12,8.52,2.8400000000000003,5.720000000000001,0.0,0.0,0.0,0.0
2017-04-13,2017,4,13,12.819999999999999,1.02,6.959999999999999,0.0,0.0,0.0,0.0
2017-04-14,2017,4,14,14.62,3.62,9.139999999999999,0.0,0.0,0.0,0.0
2017-04-15,2017,4,15,17.28,4.0600000000000005,10.7,3.84,0.0,5.38,0.0
2017-04-16,2017,4,16,22.160000000000004,10.36,16.28,1.56,0.0,1.7600000000000002,0.0
2017-04-17,2017,4,17,12.5,2.06,7.3,0.0,0.0,0.0,0.0
2017-04-18,2017,4,18,8.42,0.07999999999999989,4.279999999999999,0.24,0.0,0.24,0.0
2017-04-19,2017,4,19,,,,0.8400000000000001,0.0,1.08,0.0
2017-04-20,2017,4,20,,,,11.7,0.0,16.36,0.0
2017-04-21,2017,4,21,13.180000000000001,5.4399999999999995,9.32,0.04,0.0,0.04,0.0
2017-04-22,2017,4,22,13.319999999999999,4.5200000000000005,8.940000000000001,0.0,0.0,0.0,0.0
2017-04-23,2017,4,23,18.98,2.3200000000000003,10.679999999999998,0.0,0.0,0.0,0.0
2017-04-24,2017,4,24,11.780000000000001,5.640000000000001,8.74,0.36,0.0,0.36,0.0
2017-04-25,2017,4,25,10.92,5.36,8.14,1.8800000000000001,0.0,3.9800000000000004,0.0
2017-04-26,2017,4,26,15.98,8.8,12.4,0.0,0.0,0.0,0.0
2017-04-27,2017,4,27,24.1,9.440000000000001,16.8,3.8,0.0,7.12,0.0
2017-04-28,2017,4,28,17.32,8.48,12.940000000000001,0.0,0.0,0.0,0.0
2017-04-29,2017,4,29,,,,0.5599999999999999,0.0,0.5599999999999999,0.0
2017-04-30,2017,4,30,8.379999999999999,3.56,6.0,8.36,0.0,15.34,0.0
2017-05-01,2017,5,1,14.319999999999999,5.0,9.68,12.72,0.0,21.860000000000003,0.0
2017-05-02,2017,5,2,,,,0.6399999999999999,0.0,0.78,0.0
2017-05-03,2017,5,3,,,,0.0,0.0,0.0,0.0
2017-05-04,2017,5,4,,,,14.8,0.0,19.18,0.0
2017-05-05,2017,5,5,9.940000000000001,6.08,8.02,11.66,0.0,22.94,0.0
2017-05-06,2017,5,6,,,,1.04,0.0,1.1800000000000002,0.0
2017-05-07,2017,5,7,,,,0.39999999999999997,0.0,0.39999999999999997,0.0
2017-05-08,2017,5,8,11.900000000000002,2.16,7.040000000000001,0.0,0.0,0.0,0.0
2017-05-09,2017,5,9,11.179999999999998,4.0,7.6,0.0,0.0,0.0,0.0
2017-05-10,2017,5,10,11.040000000000001,3.6799999999999997,7.4,0.0,0.0,0.0,0.0
2017-05-11,2017,5,11,13.919999999999998,6.18,10.059999999999999,0.0,0.0,0.0,0.0
2017-05-12,2017,5,12,14.440000000000001,5.339999999999999,9.940000000000001,0.0,0.0,0.0,0.0
2017-05-13,2017,5,13,15.9,8.64,12.279999999999998,1.7799999999999998,0.0,2.1,0.0
2017-05-14,2017,5,14,17.580000000000002,6.040000000000001,11.84,0.27999999999999997,0.0,0.44000000000000006,0.0
2017-05-15,2017,5,15,19.28,7.26,13.3,0.0,0.0,0.0,0.0
2017-05-16,2017,5,16,,,,0.2,0.0,0.2,0.0
2017-05-17,2017,5,17,,,,0.0,0.0,0.0,0.0
2017-05-18,2017,5,18,,17.16,,1.92,0.0,1.92,0.0
2017-05-19,2017,5,19,17.4,8.24,12.839999999999998,0.0,0.0,0.0,0.0
2017-05-20,2017,5,20,15.419999999999998,7.039999999999999,11.26,0.12,0.0,0.12,0.0
2017-05-21,2017,5,21,13.319999999999999,9.940000000000001,11.64,8.66,0.0,13.779999999999998,0.0
2017-05-22,2017,5,22,,,,0.0,0.0,0.0,0.0
2017-05-23,2017,5,23,21.56,,,0.08,0.0,0.08,0.0
2017-05-24,2017,5,24,,,,3.2399999999999998,0.0,3.2399999999999998,0.0
2017-05-25,2017,5,25,14.919999999999998,10.440000000000001,12.7,20.360000000000003,0.0,42.059999999999995,0.0
2017-05-26,2017,5,26,,,,1.5,0.0,2.16,0.0
2017-05-27,2017,5,27,18.9,12.34,15.64,0.0,0.0,0.0,0.0
2017-05-28,2017,5,28,20.080000000000002,10.66,15.4,0.08,0.0,0.08,0.0
2017-05-29,2017,5,29,,,,2.2,0.0,2.2,0.0
2017-05-30,2017,5,30,22.2,12.44,17.34,7.76,0.0,11.34,0.0
2017-05-31,2017,5,31,22.860000000000003,10.86,16.880000000000003,0.0,0.0,0.45999999999999996,0.0
2017-06-01,2017,6,1,18.119999999999997,9.84,14.0,0.44000000000000006,0.0,0.44000000000000006,0.0
2017-06-02,2017,6,2,20.160000000000004,8.940000000000001,14.559999999999999,0.0,0.0,0.0,0.0
2017-06-03,2017,6,3,22.24,10.54,16.419999999999998,1.28,0.0,1.28,0.0
2017-06-04,2017,6,4,17.9,11.62,14.780000000000001,4.640000000000001,0.0,7.219999999999999,0.0
2017-06-05,2017,6,5,,,,0.27999999999999997,0.0,0.27999999999999997,0.0
2017-06-06,2017,6,6,,,,0.8800000000000001,0.0,1.7,0.0
2017-06-07,2017,6,7,,,,0.0,0.0,0.0,0.0
2017-06-08,2017,6,8,23.86,10.26,17.1,0.0,0.0,0.0,0.0
2017-06-09,2017,6,9,26.22,13.059999999999999,19.66,0.4,0.0,0.4,0.0
2017-06-10,2017,6,10,27.7,14.24,21.0,0.0,0.0,0.0,0.0
2017-06-11,2017,6,11,29.76,19.64,24.740000000000002,0.0,0.0,0.0,0.0
2017-06-12,2017,6,12,30.26,19.14,24.7,0.0,0.0,0.0,0.0
2017-06-13,2017,6,13,24.7,17.28,21.0,0.32,0.0,0.32,0.0
2017-06-14,2017,6,14,,,,0.0,0.0,0.0,0.0
2017-06-15,2017,6,15,19.98,15.040000000000001,17.52,0.0,0.0,0.0,0.0
2017-06-16,2017,6,16,,,,2.7,0.0,3.3200000000000003,0.0
2017-06-17,2017,6,17,26.839999999999996,18.68,22.799999999999997,17.5,0.0,17.6,0.0
2017-06-18,2017,6,18,28.160000000000004,18.639999999999997,23.44,1.52,0.0,2.08,0.0
2017-06-19,2017,6,19,,,,0.27999999999999997,0.0,0.64,0.0
2017-06-20,2017,6,20,23.4,13.5,18.46,3.9200000000000004,0.0,7.539999999999999,0.0
2017-06-21,2017,6,21,,,,0.0,0.0,0.0,0.0
2017-06-22,2017,6,22,22.919999999999998,12.48,17.740000000000002,10.12,0.0,13.66,0.0
2017-06-23,2017,6,23,24.98,17.72,21.380000000000003,16.44,0.0,28.779999999999994,0.0
2017-06-24,2017,6,24,24.62,14.819999999999999,19.740000000000002,0.0,0.0,0.0,0.0
2017-06-25,2017,6,25,21.82,13.6,17.740000000000002,2.2,0.0,3.08,0.0
2017-06-26,2017,6,26,,,,4.44,0.0,5.3,0.0
2017-06-27,2017,6,27,20.5,10.64,15.580000000000002,1.44,0.0,1.98,0.0
2017-06-28,2017,6,28,,,,0.8,0.0,0.8,0.0
2017-06-29,2017,6,29,26.0,14.4,20.22,2.84,0.0,4.36,0.0
2017-06-30,2017,6,30,26.54,18.380000000000003,22.5,3.9799999999999995,0.0,7.340000000000001,0.0
2017-07-01,2017,7,1,24.96,16.560000000000002,20.8,0.38,0.0,1.92,0.0
2017-07-02,2017,7,2,27.46,13.580000000000002,20.54,0.72,0.0,0.9800000000000001,0.0
2017-07-03,2017,7,3,24.72,14.339999999999998,19.56,0.0,0.0,0.0,0.0
2017-07-04,2017,7,4,25.580000000000002,14.680000000000001,20.16,0.0,0.0,0.0,0.0
2017-07-05,2017,7,5,26.04,14.040000000000001,20.06,0.0,0.0,0.0,0.0
2017-07-06,2017,7,6,29.360000000000003,15.439999999999998,22.44,0.0,0.0,0.0,0.0
2017-07-07,2017,7,7,27.96,18.880000000000003,23.44,3.8200000000000003,0.0,6.4,0.0
2017-07-08,2017,7,8,24.1,16.14,20.14,0.0,0.0,0.0,0.0
2017-07-09,2017,7,9,26.439999999999998,15.040000000000001,20.759999999999998,3.12,0.0,3.12,0.0
2017-07-10,2017,7,10,24.8,17.0,20.919999999999998,0.24,0.0,0.24,0.0
2017-07-11,2017,7,11,28.160000000000004,16.4,22.300000000000004,0.0,0.0,0.0,0.0
2017-07-12,2017,7,12,,,,3.2,0.0,3.2,0.0
2017-07-13,2017,7,13,19.82,15.379999999999999,17.619999999999997,2.56,0.0,7.020000000000001,0.0
2017-07-14,2017,7,14,,,,0.18,0.0,0.22000000000000003,0.0
2017-07-15,2017,7,15,27.639999999999997,17.78,22.74,0.0,0.0,0.0,0.0
2017-07-16,2017,7,16,25.939999999999998,17.1,21.54,10.22,0.0,10.22,0.0
2017-07-17,2017,7,17,25.3,19.14,22.240000000000002,0.6,0.0,0.6,0.0
2017-07-18,2017,7,18,27.22,17.06,22.16,0.0,0.0,0.0,0.0
2017-07-19,2017,7,19,30.96,18.4,24.699999999999996,0.0,0.0,0.0,0.0
2017-07-20,2017,7,20,23.6,15.48,19.56,15.48,0.0,24.4,0.0
2017-07-21,2017,7,21,29.379999999999995,17.94,23.7,0.0,0.0,0.0,0.0
2017-07-22,2017,7,22,,,,0.8,0.0,1.14,0.0
2017-07-23,2017,7,23,,,,0.04,0.0,0.04,0.0
2017-07-24,2017,7,24,,,,0.9199999999999999,0.0,0.9199999999999999,0.0
2017-07-25,2017,7,25,23.2,15.839999999999998,19.54,0.0,0.0,0.04,0.0
2017-07-26,2017,7,26,,,,2.88,0.0,3.1599999999999997,0.0
2017-07-27,2017,7,27,26.82,18.22,22.54,4.6,0.0,7.339999999999999,0.0
2017-07-28,2017,7,28,22.96,16.4,19.7,0.0,0.0,0.0,0.0
2017-07-29,2017,7,29,27.2,15.74,21.500000000000004,0.0,0.0,0.0,0.0
2017-07-30,2017,7,30,30.060000000000002,19.16,24.639999999999997,0.0,0.0,0.0,0.0
2017-07-31,2017,7,31,29.379999999999995,17.439999999999998,23.44,0.4,0.0,0.5599999999999999,0.0
2017-08-01,2017,8,1,29.1,18.5,23.84,2.7199999999999998,0.0,3.2600000000000002,0.0
2017-08-02,2017,8,2,29.159999999999997,17.04,23.119999999999997,12.0,0.0,12.3,0.0
2017-08-03,2017,8,3,27.5,18.48,23.02,0.9200000000000002,0.0,0.9200000000000002,0.0
2017-08-04,2017,8,4,26.02,17.06,21.56,16.4,0.0,19.98,0.0
2017-08-05,2017,8,5,21.7,13.7,17.740000000000002,0.04,0.0,0.36,0.0
2017-08-06,2017,8,6,24.84,11.959999999999999,18.419999999999998,0.0,0.0,0.0,0.0
2017-08-07,2017,8,7,,14.48,,0.32,0.0,0.5199999999999999,0.0
2017-08-08,2017,8,8,25.560000000000002,13.52,19.580000000000002,0.0,0.0,0.04,0.0
2017-08-09,2017,8,9,27.76,15.780000000000001,21.8,0.0,0.0,0.0,0.0
2017-08-10,2017,8,10,26.6,15.860000000000003,21.24,0.0,0.0,0.0,0.0
2017-08-11,2017,8,11,24.6,17.3,20.98,1.4200000000000002,0.0,1.92,0.0
2017-08-12,2017,8,12,25.639999999999997,15.439999999999998,20.58,0.32,0.0,0.32,0.0
2017-08-13,2017,8,13,25.9,13.819999999999999,19.880000000000003,0.0,0.0,0.0,0.0
2017-08-14,2017,8,14,25.82,16.16,21.0,0.08,0.0,0.08,0.0
2017-08-15,2017,8,15,,,,1.4,0.0,1.4,0.0
2017-08-16,2017,8,16,23.54,16.48,20.02,0.0,0.0,0.0,0.0
2017-08-17,2017,8,17,23.5,16.22,19.9,7.26,0.0,10.639999999999999,0.0
2017-08-18,2017,8,18,26.919999999999998,19.34,23.160000000000004,0.0,0.0,0.0,0.0
2017-08-19,2017,8,19,24.54,16.9,20.740000000000002,0.12,0.0,0.12,0.0
2017-08-20,2017,8,20,27.6,15.040000000000001,21.34,0.0,0.0,0.0,0.0
2017-08-21,2017,8,21,28.9,17.26,23.099999999999998,0.24,0.0,0.24,0.0
2017-08-22,2017,8,22,26.04,15.940000000000001,21.02,7.12,0.0,7.6,0.0
2017-08-23,2017,8,23,23.58,12.6,18.12,0.0,0.0,0.0,0.0
2017-08-24,2017,8,24,20.259999999999998,11.6,15.940000000000001,0.0,0.0,0.0,0.0
2017-08-25,2017,8,25,21.240000000000002,10.5,15.919999999999998,0.0,0.0,0.0,0.0
2017-08-26,2017,8,26,22.380000000000003,10.080000000000002,16.259999999999998,0.0,0.0,0.0,0.0
2017-08-27,2017,8,27,21.779999999999998,10.6,16.22,0.0,0.0,0.0,0.0
2017-08-28,2017,8,28,22.6,15.4,19.04,0.0,0.0,0.0,0.0
2017-08-29,2017,8,29,22.2,15.280000000000001,18.759999999999998,0.0,0.0,0.0,0.0
2017-08-30,2017,8,30,23.88,13.0,18.46,0.44000000000000006,0.0,0.44000000000000006,0.0
2017-08-31,2017,8,31,19.6,11.02,15.34,1.1,0.0,1.5,0.0
2017-09-01,2017,9,1,17.919999999999998,7.840000000000001,12.919999999999998,0.0,0.0,0.0,0.0
2017-09-02,2017,9,2,19.240000000000002,7.88,13.580000000000002,1.6,0.0,1.6,0.0
2017-09-03,2017,9,3,21.76,14.540000000000001,18.18,3.8800000000000003,0.0,6.620000000000002,0.0
2017-09-04,2017,9,4,,,,7.359999999999999,0.0,8.24,0.0
2017-09-05,2017,9,5,20.98,12.440000000000001,16.759999999999998,1.48,0.0,4.959999999999999,0.0
2017-09-06,2017,9,6,20.94,10.7,15.84,0.0,0.0,0.0,0.0
2017-09-07,2017,9,7,19.479999999999997,10.440000000000001,14.98,1.28,0.0,3.4200000000000004,0.0
2017-09-08,2017,9,8,18.6,10.24,14.440000000000001,0.0,0.0,0.0,0.0
2017-09-09,2017,9,9,17.860000000000003,7.359999999999999,12.639999999999997,0.0,0.0,0.0,0.0
2017-09-10,2017,9,10,19.540000000000003,8.180000000000001,13.88,0.0,0.0,0.0,0.0
2017-09-11,2017,9,11,22.6,8.34,15.5,0.0,0.0,0.0,0.0
2017-09-12,2017,9,12,24.339999999999996,10.0,17.2,0.0,0.0,0.0,0.0
2017-09-13,2017,9,13,24.339999999999996,11.1,17.74,0.0,0.0,0.0,0.0
2017-09-14,2017,9,14,26.72,15.059999999999999,20.9,0.0,0.0,0.0,0.0
2017-09-15,2017,9,15,25.9,16.7,21.32,0.0,0.0,0.0,0.0
2017-09-16,2017,9,16,,,,0.0,0.0,0.0,0.0
2017-09-17,2017,9,17,,,,0.0,0.0,0.0,0.0
2017-09-18,2017,9,18,26.9,16.22,21.58,0.0,0.0,0.0,0.0
2017-09-19,2017,9,19,26.560000000000002,18.9,22.76,0.0,0.0,0.0,0.0
2017-09-20,2017,9,20,25.58,17.52,21.599999999999998,0.0,0.0,0.0,0.0
2017-09-21,2017,9,21,26.78,16.22,21.519999999999996,0.0,0.0,0.0,0.0
2017-09-22,2017,9,22,26.9,16.66,21.8,0.0,0.0,0.0,0.0
2017-09-23,2017,9,23,31.360000000000003,16.72,24.06,0.0,0.0,0.0,0.0
2017-09-24,2017,9,24,32.260000000000005,19.48,25.9,0.0,0.0,0.0,0.0
2017-09-25,2017,9,25,,19.4,,0.0,0.0,0.0,0.0
2017-09-26,2017,9,26,,19.86,,0.0,0.0,0.0,0.0
2017-09-27,2017,9,27,,,,0.0,0.0,0.0,0.0
2017-09-28,2017,9,28,,,,0.04,0.0,0.04,0.0
2017-09-29,2017,9,29,17.44,7.280000000000001,12.38,3.16,0.0,4.18,0.0
2017-09-30,2017,9,30,,,,0.0,0.0,0.0,0.0
2017-10-01,2017,10,1,17.68,4.12,10.94,0.0,0.0,0.0,0.0
2017-10-02,2017,10,2,19.06,7.359999999999999,13.24,0.0,0.0,0.0,0.0
2017-10-03,2017,10,3,23.880000000000003,9.08,16.499999999999996,0.0,0.0,0.0,0.0
2017-10-04,2017,10,4,24.68,12.819999999999999,18.779999999999998,1.04,0.0,3.18,0.0
2017-10-05,2017,10,5,22.62,9.72,16.18,0.16,0.0,0.16,0.0
2017-10-06,2017,10,6,19.939999999999998,13.719999999999999,16.839999999999996,1.22,0.0,1.3199999999999998,0.0
2017-10-07,2017,10,7,25.32,16.78,21.1,2.92,0.0,4.7,0.0
2017-10-08,2017,10,8,,,,1.48,0.0,1.48,0.0
2017-10-09,2017,10,9,21.72,14.0,17.9,5.16,0.0,10.819999999999999,0.0
2017-10-10,2017,10,10,22.580000000000002,11.559999999999999,17.1,0.24,0.0,0.24,0.0
2017-10-11,2017,10,11,13.02,7.659999999999999,10.34,2.16,0.0,2.7,0.0
2017-10-12,2017,10,12,15.14,7.919999999999999,11.559999999999999,0.04,0.0,0.04,0.0
2017-10-13,2017,10,13,18.4,13.2,15.819999999999999,0.16,0.0,0.16,0.0
2017-10-14,2017,10,14,18.639999999999997,12.3,15.52,6.02,0.0,8.959999999999999,0.0
2017-10-15,2017,10,15,23.46,8.98,16.240000000000002,4.640000000000001,0.0,6.62,0.0
2017-10-16,2017,10,16,10.14,3.12,6.640000000000001,0.0,0.0,0.0,0.0
2017-10-17,2017,10,17,19.160000000000004,2.4799999999999995,10.84,0.0,0.0,0.0,0.0
2017-10-18,2017,10,18,21.1,8.940000000000001,15.02,0.0,0.0,0.0,0.0
2017-10-19,2017,10,19,20.74,9.34,15.060000000000002,0.0,0.0,0.0,0.0
2017-10-20,2017,10,20,20.419999999999998,7.4799999999999995,13.979999999999999,0.0,0.0,0.0,0.0
2017-10-21,2017,10,21,20.5,8.36,14.459999999999999,0.0,0.0,0.0,0.0
2017-10-22,2017,10,22,22.46,9.120000000000001,15.84,0.0,0.0,0.0,0.0
2017-10-23,2017,10,23,19.22,12.88,16.08,6.24,0.0,9.7,0.0
2017-10-24,2017,10,24,16.52,9.879999999999999,13.219999999999999,0.44000000000000006,0.0,0.78,0.0
2017-10-25,2017,10,25,11.940000000000001,4.619999999999999,8.3,0.0,0.0,0.0,0.0
2017-10-26,2017,10,26,11.5,1.8399999999999999,6.68,0.0,0.0,0.0,0.0
2017-10-27,2017,10,27,14.52,2.7399999999999998,8.66,0.36,0.0,0.36,0.0
2017-10-28,2017,10,28,12.1,4.34,8.24,3.62,0.0,5.94,0.0
2017-10-29,2017,10,29,8.76,4.14,6.4799999999999995,0.0,0.0,0.0,0.0
2017-10-30,2017,10,30,,5.08,,0.0,0.0,0.0,0.0
2017-10-31,2017,10,31,8.379999999999999,4.0200000000000005,6.220000000000001,0.08,0.0,0.16,0.0
2017-11-01,2017,11,1,7.94,,,2.64,0.0,3.1,0.0
2017-11-02,2017,11,2,15.059999999999999,5.66,10.379999999999999,5.4,0.0,8.94,0.0
2017-11-03,2017,11,3,11.680000000000001,3.8599999999999994,7.779999999999999,0.64,0.0,1.22,0.0
2017-11-04,2017,11,4,,,,1.3,0.0,1.38,0.0
2017-11-05,2017,11,5,14.960000000000003,6.44,10.74,8.88,0.0,14.579999999999998,0.0
2017-11-06,2017,11,6,11.479999999999999,4.42,7.959999999999999,0.0,0.0,0.0,0.0
2017-11-07,2017,11,7,,1.7399999999999998,,0.0,0.0,0.0,0.0
2017-11-08,2017,11,8,,,,0.0,0.0,0.0,0.0
2017-11-09,2017,11,9,,,,0.33999999999999997,0.64,0.82,0.4
2017-11-10,2017,11,10,,,,0.0,0.08,0.08,0.6
2017-11-11,2017,11,11,1.44,-8.24,-3.4,0.0,0.0,0.0,0.2
2017-11-12,2017,11,12,5.32,0.1,2.72,0.64,0.0,1.2600000000000002,0.0
2017-11-13,2017,11,13,,,,0.24,0.0,0.3,0.0
2017-11-14,2017,11,14,6.94,1.98,4.4799999999999995,0.0,0.0,0.0,0.0
2017-11-15,2017,11,15,7.8,0.9199999999999999,4.359999999999999,1.28,0.0,2.22,0.0
2017-11-16,2017,11,16,,,,0.24,0.06,0.36,0.0
2017-11-17,2017,11,17,,,,0.36,0.0,0.36,0.0
2017-11-18,2017,11,18,7.76,1.7,4.76,9.419999999999998,0.0,16.62,0.0
2017-11-19,2017,11,19,4.5600000000000005,-1.46,1.56,0.24000000000000005,0.33999999999999997,0.9,0.0
2017-11-20,2017,11,20,6.519999999999999,-1.2,2.66,0.0,0.0,0.0,0.0
2017-11-21,2017,11,21,11.38,2.84,7.140000000000001,0.08,0.0,0.08,0.0
2017-11-22,2017,11,22,2.78,-2.3200000000000003,0.22000000000000003,0.0,0.0,0.0,0.0
2017-11-23,2017,11,23,4.16,-1.24,1.48,0.0,0.0,0.0,0.0
2017-11-24,2017,11,24,10.4,0.9399999999999998,5.7,0.04,0.0,0.04,0.0
2017-11-25,2017,11,25,,,,0.4,0.0,0.5599999999999999,0.0
2017-11-26,2017,11,26,,,,0.0,0.0,0.0,0.0
2017-11-27,2017,11,27,,-0.68,,0.0,0.0,0.0,0.0
2017-11-28,2017,11,28,16.0,-0.4,7.8199999999999985,0.0,0.0,0.0,0.0
2017-11-29,2017,11,29,9.940000000000001,0.23999999999999994,5.12,0.0,0.0,0.0,0.0
2017-11-30,2017,11,30,6.880000000000001,-1.6,2.6799999999999997,1.44,0.0,2.32,0.0
2017-12-01,2017,12,1,7.540000000000001,1.6,4.6,0.0,0.0,0.0,0.2
2017-12-02,2017,12,2,7.780000000000001,-0.5,3.66,0.0,0.0,0.0,0.2
2017-12-03,2017,12,3,7.4799999999999995,-0.6,3.46,0.0,0.0,0.0,0.2
2017-12-04,2017,12,4,9.5,-1.0,4.26,3.04,0.0,3.9799999999999995,0.2
2017-12-05,2017,12,5,10.879999999999999,1.04,5.9799999999999995,2.04,0.0,4.36,0.0
2017-12-06,2017,12,6,3.1800000000000006,-1.94,0.64,0.0,0.0,0.0,0.0
2017-12-07,2017,12,7,0.9,-2.7,-0.9199999999999999,0.0,0.0,0.0,0.0
2017-12-08,2017,12,8,1.22,-3.3200000000000003,-1.0799999999999998,0.0,0.0,0.0,0.0
2017-12-09,2017,12,9,1.3800000000000001,-2.7,-0.68,0.0,0.0,0.0,0.0
2017-12-10,2017,12,10,-1.22,-4.0,-2.62,0.0,0.36,0.13999999999999999,0.0
2017-12-11,2017,12,11,-2.44,-7.659999999999999,-5.08,0.8,4.8,4.220000000000001,0.2
2017-12-12,2017,12,12,-2.2600000000000002,-11.180000000000001,-6.74,0.0,2.9199999999999995,3.08,7.8
2017-12-13,2017,12,13,,,,0.0,0.39999999999999997,0.31999999999999995,7.0
2017-12-14,2017,12,14,-5.96,-15.38,-10.7,0.0,0.0,0.04,5.2
2017-12-15,2017,12,15,-3.4799999999999995,-11.440000000000001,-7.4799999999999995,0.0,0.2,0.26,4.8
2017-12-16,2017,12,16,-3.62,-9.14,-6.3999999999999995,0.0,0.12000000000000002,0.08,5.0
2017-12-17,2017,12,17,-4.7,-13.560000000000002,-9.16,0.0,0.4,0.52,4.8
2017-12-18,2017,12,18,4.14,-6.720000000000001,-1.3199999999999998,0.6,0.52,2.0599999999999996,5.2
2017-12-19,2017,12,19,,,,0.0,0.0,0.0,1.2
2017-12-20,2017,12,20,1.9600000000000002,-3.3,-0.6799999999999999,0.0,0.04,0.04,0.0
2017-12-21,2017,12,21,,,,0.0,2.6,2.62,0.8
2017-12-22,2017,12,22,,,,0.0,1.8400000000000003,2.2399999999999998,5.0
2017-12-23,2017,12,23,0.8400000000000001,-5.42,-2.3,0.0,1.7600000000000002,2.8600000000000003,5.4
2017-12-24,2017,12,24,-1.44,-7.340000000000001,-4.4399999999999995,0.0,5.76,6.200000000000001,6.8
